,tconst,title,genre1,numVotes,startYear,runtimeMinutes,averageRating,url,pays_prod,synopsis,reco1,reco2,reco3,reco4,trailer_embed_url,complete_movie_embed_url
832,tt2431286,Philomena,Biography,97515.0,2013.0,98.0,7.6,https://m.media-amazon.com/images/M/MV5BMjA5ODgyNzcxMV5BMl5BanBnXkFtZTgwMzkzOTYzMDE@.jpg,"['United Kingdom', 'United States', 'France']","A world-weary political journalist picks up the story of a woman's search for her son, who was taken away from her decades ago after she became pregnant and was forced to live in a convent.",tt1966604,tt1542344,tt1559549,tt1226271,https://www.youtube.com/embed/a8WyFLsdtNw,https://Trailers.to/player/embed/imdb/tt2431286
833,tt0213847,Malena,Comedy,97201.0,2000.0,108.0,7.5,https://m.media-amazon.com/images/M/MV5BZGViM2E0MjktZTdlNy00Y2M0LThlN2UtZThkZGNlMWIyMmY1XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@.jpg,"['Italy', 'United States']","Amidst the war climate, a teenage boy discovering himself becomes love-stricken by Malèna, a sensual woman living in a small, narrow-minded Italian town",tt0146882,tt0118789,tt0203166,tt0265666,https://www.youtube.com/embed/SxqUoUvNBXY,https://Trailers.to/player/embed/imdb/tt0213847
834,tt0108394,Bleu,Drama,97016.0,1993.0,94.0,7.9,https://m.media-amazon.com/images/M/MV5BZWU5NWQ2MWMtYmI4Ni00Yjk5LTk3ODktMDVlZGViNGUwN2M5XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,"['France', 'Poland', 'Switzerland']",A woman struggles to find a way to live her life after the death of her husband and child,tt0120265,tt0111495,tt0113670,tt0117951,https://www.youtube.com/embed/cVaqLZmMf-k,https://Trailers.to/player/embed/imdb/tt0108394
835,tt1602620,Amour,Drama,97016.0,2012.0,127.0,7.9,https://m.media-amazon.com/images/M/MV5BMTk1NTc3NDc4MF5BMl5BanBnXkFtZTcwNjYwNDk0OA@@.jpg,"['Austria', 'France', 'Germany']","Georges and Anne are an octogenarian couple. They are cultivated, retired music teachers. Their daughter, also a musician, lives in Britain with her family. One day, Anne has a stroke, and the couple's bond of love is severely tested.",tt1798709,tt2213054,tt2331143,tt2404461,https://www.youtube.com/embed/VMOugpyFf3A,https://Trailers.to/player/embed/imdb/tt1602620
836,tt1714915,Only Lovers Left Alive,Comedy,96712.0,2013.0,123.0,7.3,https://m.media-amazon.com/images/M/MV5BMTY0NTQ1NjA0OV5BMl5BanBnXkFtZTgwMDg5NjkzMTE@.jpg,"['United Kingdom', 'Germany', 'Greece', 'France']","A depressed musician reunites with his lover. Though their romance, which has already endured several centuries, is disrupted by the arrival of her uncontrollable younger sister",tt2980648,tt2121382,tt3312830,tt1412386,https://www.youtube.com/embed/ycOKvWrwYFo,https://Trailers.to/player/embed/imdb/tt1714915
837,tt1235166,Un prophète,Crime,96605.0,2009.0,155.0,7.9,https://m.media-amazon.com/images/M/MV5BMTUyMjQ1MTY5OV5BMl5BanBnXkFtZTcwNzY5NjExMw@@.jpg,"['France', 'Italy']",A young Algerian man is sent to a French prison,tt1827487,tt1132620,tt1568346,tt0443706,https://www.youtube.com/embed/J_16ZOjGkhE,https://Trailers.to/player/embed/imdb/tt1235166
838,tt0433383,"Good Night, and Good Luck",Biography,96357.0,2005.0,93.0,7.4,https://m.media-amazon.com/images/M/MV5BMTY0NzQ2NDg2Ml5BMl5BanBnXkFtZTYwMzcwOTY2.jpg,"['United States', 'France', 'United Kingdom', 'Japan']",Broadcast journalist Edward R. Murrow looks to bring down Senator Joseph McCarthy,tt0252444,tt0802948,tt0305206,tt0986233,https://www.youtube.com/embed/2TKou__K5Iw,https://Trailers.to/player/embed/imdb/tt0433383
839,tt0124315,"L'oeuvre de Dieu, la part du diable",Drama,96261.0,1999.0,126.0,7.4,https://m.media-amazon.com/images/M/MV5BNmY5YzA4OTQtOTQzZS00NDZmLTlhNzQtNzk5NTIyZWE2ZjVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['United States'],"A compassionate young man, raised in an orphanage and trained to be a doctor there, decides to leave to see the world",tt0264796,tt0272152,tt0254686,tt0181536,https://www.youtube.com/embed/pGdZBESUSfk,https://Trailers.to/player/embed/imdb/tt0124315
840,tt0127536,Elizabeth,Biography,96242.0,1998.0,124.0,7.4,https://m.media-amazon.com/images/M/MV5BNWM4NmYwNTYtZDJhNS00YTIwLWJhNjAtNzAxNTEzMzAxN2ZiL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,['United Kingdom'],The early years of the reign of Elizabeth I of England and her difficult task of learning what is necessary to be a monarch,tt0125664,tt0172493,tt0180073,tt0171804,https://www.youtube.com/embed/DyGBwrtIamw,https://Trailers.to/player/embed/imdb/tt0127536
841,tt4686844,La mort de Staline,Comedy,95621.0,2017.0,107.0,7.3,https://m.media-amazon.com/images/M/MV5BMTcxMDc1NjcyNl5BMl5BanBnXkFtZTgwNDU0NDYxMzI@.jpg,"['United Kingdom', 'France', 'Belgium', 'Canada', 'United States']","Moscow, 1953. After being in power for nearly thirty years, Soviet dictator Joseph Vissarionovich Stalin takes ill and quickly dies. Now the members of the Council of Ministers scramble for power",tt1878870,tt3547740,tt1489887,tt2452386,https://www.youtube.com/embed/ukJ5dMYx2no,https://Trailers.to/player/embed/imdb/tt4686844
842,tt0171804,Boys Don't Cry,Biography,95367.0,1999.0,118.0,7.5,https://m.media-amazon.com/images/M/MV5BN2YyODgyYjMtN2ZiZC00OWMzLTg1NjgtZGIwN2NlYTYxMTkwXkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg,['United States'],"A young man named Brandon Teena navigates love, life, and being transgender in rural Nebraska",tt0125664,tt0127536,tt0221027,tt0120679,https://www.youtube.com/embed/uxWt9rxNzjg,https://Trailers.to/player/embed/imdb/tt0171804
843,tt0313542,Le maître du jeu,Crime,94923.0,2003.0,127.0,7.1,https://m.media-amazon.com/images/M/MV5BOTcwMmE5YWItNDkzMi00Yjk2LTk5ZjItMmY5ZDhhNWE0ZWRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['United States'],A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer,tt0289765,tt0251160,tt0478134,tt0465538,https://www.youtube.com/embed/c80vGyzA0LI,https://Trailers.to/player/embed/imdb/tt0313542
844,tt0174856,Hurricane Carter,Biography,94702.0,1999.0,146.0,7.6,https://m.media-amazon.com/images/M/MV5BMTA3OTYxMzg0MDFeQTJeQWpwZ15BbWU4MDY1MjY0MTEx.jpg,['United States'],"The story of 'Rubin 'Hurricane Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.",tt0140352,tt0350258,tt0349825,tt0195685,https://www.youtube.com/embed/tsmszHWnO3k,https://Trailers.to/player/embed/imdb/tt0174856
845,tt0490204,À coeur ouvert,Drama,94675.0,2007.0,124.0,7.4,https://m.media-amazon.com/images/M/MV5BOTYyMTExNTgwNF5BMl5BanBnXkFtZTcwMDY4MTEzMw@@.jpg,['United States'],A man who lost his family in the September 11 attack on New York City runs into his old college roommate. Rekindling the friendship is the one thing that appears able to help the man recover from his grief,tt0446755,tt0460989,tt0387131,tt1068646,https://www.youtube.com/embed/yzQYokimcg0,https://Trailers.to/player/embed/imdb/tt0490204
846,tt0103873,Braindead,Comedy,94592.0,1992.0,104.0,7.5,https://m.media-amazon.com/images/M/MV5BZTZlZDgxMDktNGIyOC00OGVmLWFkMmYtNWM3MjBmMDUzNTc4XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg,['New Zealand'],"A young man's mother is bitten by a Sumatran rat-monkey. She gets sick and dies, at which time she comes back to life, killing and eating dogs, nurses, friends, and neighbors.",tt0104466,tt0109045,tt0106677,tt0103905,https://www.youtube.com/embed/NQa-7V_WzUw,https://Trailers.to/player/embed/imdb/tt0103873
847,tt0126886,L'arriviste,Comedy,94291.0,1999.0,103.0,7.2,https://m.media-amazon.com/images/M/MV5BYjViYWQ4NjAtZmUzNy00Nzg5LWJkMzctMTgwOTRhNjdjYWI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['United States'],A high school teacher meets his match in an over-achieving student politician,tt0139239,tt0188674,tt0185014,tt0158371,https://www.youtube.com/embed/XaQvqhtCYW0,https://Trailers.to/player/embed/imdb/tt0126886
848,tt2494362,Bone Tomahawk,Drama,94147.0,2015.0,132.0,7.1,https://m.media-amazon.com/images/M/MV5BMzQ0MzE4OTUzMF5BMl5BanBnXkFtZTgwODAyNzI3NjE@.jpg,"['United States', 'United Kingdom']","In the dying days of the old west, an elderly sheriff and his posse set out to rescue their town's doctor from cannibalistic cave dwellers.",tt2547584,tt5478478,tt6343314,tt2726560,,https://Trailers.to/player/embed/imdb/tt2494362
849,tt0112817,Dead Man,Adventure,93944.0,1995.0,121.0,7.6,https://m.media-amazon.com/images/M/MV5BYTJlZmQ1OTAtODQzZi00NGIzLWI1MmEtZGE4NjFlOWRhODIyXkEyXkFqcGdeQXVyNTc1NTQxODI@.jpg,"['United States', 'Germany', 'Japan']","On the run after murdering a man, accountant William Blake encounters a strange aboriginal American man named Nobody who prepares him for his journey into the spiritual world",tt0120669,tt0112384,tt0190590,tt0181875,https://www.youtube.com/embed/Bll9WC-RASU,https://Trailers.to/player/embed/imdb/tt0112817
850,tt1216487,Millénium 2: La fille qui rêvait d'un bidon d'essence et d'une allumette,Action,93496.0,2009.0,129.0,7.2,https://m.media-amazon.com/images/M/MV5BMjI0MjIxMDIwNF5BMl5BanBnXkFtZTcwODk5MDc1Mw@@.jpg,"['Sweden', 'Denmark', 'Germany']","As computer hacker Lisbeth and journalist Mikael investigate a sex-trafficking ring, Lisbeth is accused of three murders, causing her to go on the run while Mikael works to clear her name",tt0416044,tt0758774,tt0822854,tt1458175,https://www.youtube.com/embed/oSsodK7KFXQ,https://Trailers.to/player/embed/imdb/tt1216487
851,tt0185125,Tout sur ma mère,Drama,93366.0,1999.0,101.0,7.9,https://m.media-amazon.com/images/M/MV5BZTk2ZTMzMmUtZjUyNi00YzMyLWE3NTAtNDNjNzU3MGQ1YTFjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg,"['Spain', 'France']","Young Esteban wants to become a writer and also to discover the identity of his second mother, a trans woman, carefully concealed by his mother Manuela",tt0119177,tt0120265,tt0140888,tt0118694,https://www.youtube.com/embed/6SFkzU3n4TI,https://Trailers.to/player/embed/imdb/tt0185125
852,tt1412386,Indian Palace,Comedy,93076.0,2011.0,124.0,7.3,https://m.media-amazon.com/images/M/MV5BMjIwNjkwMDI2NV5BMl5BanBnXkFtZTcwNDc1ODIyNw@@.jpg,"['United Kingdom', 'United States', 'United Arab Emirates']","British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than advertised, the Marigold Hotel nevertheless slowly begins to charm in unexpected ways",tt1714915,tt1441912,tt1431181,tt1570728,https://www.youtube.com/embed/y7KT6lZjk3A,https://Trailers.to/player/embed/imdb/tt1412386
853,tt0105665,Twin Peaks - Fire Walk with Me,Drama,93025.0,1992.0,134.0,7.3,https://m.media-amazon.com/images/M/MV5BMzc5ODcyNTYtMDAwNy00MDhjLWFmOWUtNGVhMDRlYjE1YzNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"['France', 'United States']","Laura Palmer's harrowing final days are chronicled one year after the murder of Teresa Banks, a resident of Twin Peaks' neighboring town.",tt0104779,tt0106226,tt0104454,tt0108211,https://www.youtube.com/embed/GJdH09lo3DM,https://Trailers.to/player/embed/imdb/tt0105665
854,tt0250258,L'expérience,Drama,92600.0,2001.0,120.0,7.7,https://m.media-amazon.com/images/M/MV5BNThiMDc1YjUtYmE3Zi00MTM1LTkzM2MtNjdlNzQ4ZDlmYjRmXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['Germany'],"For two weeks, 20 male participants are hired to play prisoners and guards in a prison. The ""prisoners"" have to follow seemingly mild rules, and the ""guards"" are told to retain order without using physical violence",tt0318411,tt0203009,tt0289043,tt0249462,https://www.youtube.com/embed/xK3Y_IWdBwE,https://Trailers.to/player/embed/imdb/tt0250258
855,tt0112818,La dernière marche,Crime,92241.0,1995.0,122.0,7.5,https://m.media-amazon.com/images/M/MV5BMTM3NzA1MjM2N15BMl5BanBnXkFtZTcwMzY3MTMzNA@@.jpg,"['United Kingdom', 'United States']","A nun, while comforting a convicted killer on death row, empathizes with both the killer and his victim's families.",tt0117883,tt0120324,tt0109642,tt0117407,https://www.youtube.com/embed/pg-GMqPHIPQ,https://Trailers.to/player/embed/imdb/tt0112818
856,tt0808417,Persepolis,Animation,92105.0,2007.0,96.0,8.0,https://m.media-amazon.com/images/M/MV5BMGRkZThmYzEtYjQxZC00OWEzLThjYjAtYzFkMjY0NGZkZWI4XkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,"['France', 'United States']",A precocious and outspoken Iranian girl grows up during the Islamic Revolution,tt1185616,tt0978762,tt0851578,tt0327597,https://www.youtube.com/embed/NZ22VyjJ6n8,https://Trailers.to/player/embed/imdb/tt0808417
857,tt0117318,Larry Flynt,Biography,91869.0,1996.0,130.0,7.3,https://m.media-amazon.com/images/M/MV5BMTY3NjA3OTY2Nl5BMl5BanBnXkFtZTgwMjAyNjQxMTE@.jpg,['United States'],"The story of controversial pornography publisher Larry Flynt, and how he became a defender of free speech",tt0117039,tt0172493,tt0127536,tt0104756,https://www.youtube.com/embed/fR6l4D47fW8,https://Trailers.to/player/embed/imdb/tt0117318
858,tt1078588,Ma vie pour la tienne,Drama,91751.0,2009.0,109.0,7.3,https://m.media-amazon.com/images/M/MV5BMTQ2NDg4MDU3NF5BMl5BanBnXkFtZTcwMjg5Njc1Mg@@.jpg,['United States'],Anna Fitzgerald looks to earn medical emancipation from her parents who until now have relied on their youngest child to help their leukemia-stricken daughter Kate remain alive,tt0929632,tt1020773,tt1120985,tt0416212,https://www.youtube.com/embed/KGEDVTiI6E4,https://Trailers.to/player/embed/imdb/tt1078588
859,tt0119229,Tueurs à gages,Action,91738.0,1997.0,107.0,7.3,https://m.media-amazon.com/images/M/MV5BMmRhYTg0N2QtMWZhMS00OWQwLTk1ZmEtMmUyMTY0NTE4YWUwXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@.jpg,['United States'],"Martin Blank is a professional assassin. He is sent on a mission to a small Detroit suburb, Grosse Pointe, and, by coincidence, his ten-year high school reunion party is taking place there at the same time",tt0116367,tt0112851,tt0119654,tt0112740,https://www.youtube.com/embed/IJ7AXKWmWOg,https://Trailers.to/player/embed/imdb/tt0119229
860,tt0117666,Sling Blade,Drama,91617.0,1996.0,135.0,8.0,https://m.media-amazon.com/images/M/MV5BZjVjMmM2NjUtYzNiZS00NmU5LTgzYTItMDJlZGU0MGM3N2Q4XkEyXkFqcGdeQXVyNDIzMzcwNjc@.jpg,['United States'],"Karl Childers, a simple man hospitalized since his childhood murder of his mother and her lover, is released to start a new life in a small town",tt0107943,tt0105695,tt0114388,tt0351817,https://www.youtube.com/embed/MFAg-O_ulKg,https://Trailers.to/player/embed/imdb/tt0117666
861,tt0446755,Le voile des illusions,Drama,91292.0,2006.0,125.0,7.5,https://m.media-amazon.com/images/M/MV5BMTMzODg4MjU4OF5BMl5BanBnXkFtZTYwNDAzNTU3.jpg,"['China', 'United States', 'Canada']","A British medical doctor fights a cholera epidemic in a small Chinese village, while being trapped at home in a loveless marriage to an unfaithful wife",tt0460989,tt0408777,tt1068646,tt0490204,https://www.youtube.com/embed/9q8s4eKcqeQ,https://Trailers.to/player/embed/imdb/tt0446755
862,tt3322364,Seul contre tous,Biography,91187.0,2015.0,123.0,7.1,https://m.media-amazon.com/images/M/MV5BMTYwNjgwNDg0NV5BMl5BanBnXkFtZTgwMzY1MjAyNzE@.jpg,"['United Kingdom', 'Australia', 'United States']","In Pittsburgh, accomplished pathologist Dr. Bennet Omalu uncovers the truth about brain damage in football players who suffer repeated concussions in the course of normal play",tt0810819,tt2080374,tt2378507,tt2058107,https://www.youtube.com/embed/F_0g8PIqSQw,https://Trailers.to/player/embed/imdb/tt3322364
863,tt0104797,Malcolm X,Biography,90842.0,1992.0,202.0,7.7,https://m.media-amazon.com/images/M/MV5BZDkzOTFmMTUtMmI2OS00MDE4LTg5YTUtODMwNDMzNmI5OGYwL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"['United States', 'Japan']","Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam",tt0113987,tt0112573,tt0338751,tt0140352,https://www.youtube.com/embed/sx4sEvhYeVE,https://Trailers.to/player/embed/imdb/tt0104797
864,tt0453562,42,Biography,90842.0,2013.0,128.0,7.5,https://m.media-amazon.com/images/M/MV5BMTQwMDU4MDI3MV5BMl5BanBnXkFtZTcwMjU1NDgyOQ@@.jpg,['United States'],"In 1947, Jackie Robinson becomes the first African-American to play in Major League Baseball in the modern era when he was signed by the Brooklyn Dodgers and faces considerable racism in the process",tt1020072,tt2140373,tt3203606,tt2097298,https://www.youtube.com/embed/HALfME0wjeU,https://Trailers.to/player/embed/imdb/tt0453562
865,tt0154506,Following - Le suiveur,Crime,90585.0,1998.0,69.0,7.5,https://m.media-amazon.com/images/M/MV5BNDVhYTAyMDgtM2NhNS00MmQ3LWE0ZDMtNWIxMjlhODFmOWUwXkEyXkFqcGdeQXVyMTA5NjIyODcx.jpg,['United Kingdom'],A young writer who follows strangers for material meets a thief who takes him under his wing,tt0130827,tt0203119,tt0157016,tt0363589,https://www.youtube.com/embed/ncCEGQ82RKc,https://Trailers.to/player/embed/imdb/tt0154506
866,tt1204342,"Les Muppets, le retour",Adventure,90225.0,2011.0,120.0,7.1,https://m.media-amazon.com/images/M/MV5BMjE0MTM4NTc3NF5BMl5BanBnXkFtZTcwMjYzOTIxNg@@.jpg,"['United States', 'United Kingdom', 'France']",A Muppet fanatic with some help from his 2 human compatriots must regroup the Muppet gang to stop an avaricious oil mogul from taking down one of their precious life-longing treasures,tt1613750,tt2113681,tt2305051,tt1186830,https://www.youtube.com/embed/Mq5LfuvRBVM,https://Trailers.to/player/embed/imdb/tt1204342
867,tt1532503,Beginners,Comedy,90200.0,2010.0,105.0,7.2,https://m.media-amazon.com/images/M/MV5BMjAyNDcxNTk3NV5BMl5BanBnXkFtZTcwMjk4MDU2NA@@.jpg,['United States'],A young man is rocked by two announcements from his elderly father: that he has terminal cancer and that he has a young male lover,tt1912398,tt1839492,tt1606392,tt1019452,https://www.youtube.com/embed/LKT1-tA0aq4,https://Trailers.to/player/embed/imdb/tt1532503
868,tt1379182,Canine,Drama,90052.0,2009.0,97.0,7.2,https://m.media-amazon.com/images/M/MV5BMjIyOTkyMDE5N15BMl5BanBnXkFtZTcwNjIwNzQwMw@@.jpg,['Greece'],"A controlling, manipulative father locks his three adult offspring in a state of perpetual childhood by keeping them prisoner within the sprawling family compound",tt1399683,tt0398808,tt1174732,tt1723811,https://www.youtube.com/embed/wlN5qpp8j74,https://Trailers.to/player/embed/imdb/tt1379182
869,tt3544112,Sing Street,Comedy,89821.0,2016.0,106.0,7.9,https://m.media-amazon.com/images/M/MV5BMjEzODA3MDcxMl5BMl5BanBnXkFtZTgwODgxNDk3NzE@.jpg,"['Ireland', 'United Kingdom']",A boy growing up in Dublin during the 1980s escapes his strained family life by starting a band to impress the mysterious girl he likes,tt2584384,tt4901306,tt4196848,tt3553976,https://www.youtube.com/embed/jYk2Vx1z6lk,https://Trailers.to/player/embed/imdb/tt3544112
870,tt1083452,Eddie the Eagle,Biography,89659.0,2015.0,106.0,7.4,https://m.media-amazon.com/images/M/MV5BMTUxOTc5MTU1NF5BMl5BanBnXkFtZTgwODYyNTA1NzE@.jpg,"['United Kingdom', 'Germany', 'United States']","The story of Eddie Edwards, the notoriously tenacious British underdog ski jumper who charmed the world at the 1988 Winter Olympics",tt3606888,tt2652092,tt3416744,tt2404425,https://www.youtube.com/embed/0pJEAmlem48,https://Trailers.to/player/embed/imdb/tt1083452
871,tt1020072,Selma,Biography,89552.0,2014.0,128.0,7.5,https://m.media-amazon.com/images/M/MV5BZGZkNzFkYTgtYTBkZC00M2MzLWJhNzUtMGE4YzRhYmU2Zjg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"['United Kingdom', 'United States', 'France']","A chronicle of Dr. Martin Luther King, Jr.'s campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama, in 1965.",tt0453562,tt2140373,tt3203606,tt2097298,https://www.youtube.com/embed/x6t7vVTxaic,https://Trailers.to/player/embed/imdb/tt1020072
872,tt0363589,Elephant,Crime,88931.0,2003.0,81.0,7.2,https://m.media-amazon.com/images/M/MV5BZWRhNDZkMzQtZDQ3Ny00NjdjLWJmZjAtMWQxNDQyZTYzZjU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['United States'],Several ordinary high school students go through their daily routine as two others prepare for something more malevolent,tt0377091,tt0203119,tt0468565,tt0445620,https://www.youtube.com/embed/PBTBoUvvFnA,https://Trailers.to/player/embed/imdb/tt0363589
